,0,1,2,3,4,5,6,7,8,9
2017-02-21 00:00:00,276.6438557100004,3279.165320690004,1091.8,1089.2,1093.6,1088.2862911266216,1085.0,2006.0,3569376.517735203,301480.37214767013
2017-02-27 00:00:00,-370.4527160300012,2792.6533134300075,1178.7,1181.0,1194.7,1186.7438458513539,1170.0,2543.0,3312711.327657681,-435560.20233372296
2017-03-02 06:00:00,-163.39738145000007,2801.1660438700183,1219.1,1232.4,1234.1,1227.2962311557797,1219.0,2786.0,3439546.6334635066,-200443.42068218076
2017-04-04 18:00:00,415.97099851999934,2421.7201611999953,1136.0,1145.8,1145.9,1137.7172095882004,1130.2,3254.0,2756444.410903738,475631.9147660029
2017-04-21 06:00:00,317.9509956799992,1825.4851960199928,1321.1,1326.9,1333.1,1321.8255219694636,1313.2,3209.0,2414487.626149071,424234.6727768497
2017-05-05 18:00:00,-1432.462645140005,8045.835603500152,1588.5,1545.1,1592.2,1556.1151257886218,1505.0,12839.0,12495894.382661404,-2220248.4743592036
2017-05-20 06:00:00,88.32588753999963,4604.63580052004,1994.0,1977.4,1998.9,1986.2246590289135,1968.0,5499.0,9148229.791373128,191758.2158526831
2017-05-28 06:00:00,453.9038604099967,5921.945462070117,2039.3,2135.0,2194.4,2120.636562948802,2029.6,10445.0,12599666.759123923,961568.5193426176
2017-06-08 00:00:00,415.1070283100048,6731.212077590081,2644.1,2770.0,2780.0,2665.617254095225,2527.0,8003.0,17870391.46890325,1232984.12542595
2017-06-09 06:00:00,-49.22191349999982,1357.3715688799984,2780.0,2802.0,2812.3,2791.5977849231836,2763.9,2799.0,3791803.891717393,-135712.22959753472
